image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,ood_slice,origin_url,notes,provenance_notes,resolved_source_path,photo_url,taxon_name,query,photo_id,license_code,attribution,sha256,width,height,contrast,source_backend
ow_0035,staged_external:docs/demo_assets/open_world_router/images/ow_0035_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/36854870,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=58327422; observation=https://www.inaturalist.org/observations/36854870; license=cc-by-nc; attribution=(c) Oswald Kurten, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0035_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/58327422/large.jpg,Citrus,orange tree leaf,58327422,cc-by-nc,"(c) Oswald Kurten, some rights reserved (CC BY-NC)",79df72d748eaf2a7718261db51471b6443c570f0ea79e96b2a05e6466d458964,1024,681,57.17,inaturalist
ow_0036,staged_external:docs/demo_assets/open_world_router/images/ow_0036_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/35447280,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=55892649; observation=https://www.inaturalist.org/observations/35447280; license=; attribution=(c) Jacob Jonker, all rights reserved",docs/demo_assets/open_world_router/images/ow_0036_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/55892649/large.jpeg,Citrus,orange tree leaf,55892649,,"(c) Jacob Jonker, all rights reserved",078902143d1551225a66c659e18fb56825a11472fa93b05b7d413d8df171c109,1024,766,43.56,inaturalist
ow_0037,staged_external:docs/demo_assets/open_world_router/images/ow_0037_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/32129389,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=50360538; observation=https://www.inaturalist.org/observations/32129389; license=cc-by-nc; attribution=(c) shelley_b, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0037_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/50360538/large.jpeg,Citrus,orange tree leaf,50360538,cc-by-nc,"(c) shelley_b, some rights reserved (CC BY-NC)",d53c74ad4050a664cf67742eb1268759ca5ead136aca01fb78218ed0ae9919dc,1024,768,54.04,inaturalist
ow_0038,staged_external:docs/demo_assets/open_world_router/images/ow_0038_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/31295587,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=48965172; observation=https://www.inaturalist.org/observations/31295587; license=cc-by-nc; attribution=(c) shelley_b, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0038_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/48965172/large.jpeg,Citrus,orange tree leaf,48965172,cc-by-nc,"(c) shelley_b, some rights reserved (CC BY-NC)",c847698af919763770f6edfdb50307cf5c31212cf65a7080987948220ef97ee2,1024,768,58.50,inaturalist
ow_0039,staged_external:docs/demo_assets/open_world_router/images/ow_0039_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/27478884,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=42759095; observation=https://www.inaturalist.org/observations/27478884; license=cc-by-nc-nd; attribution=(c) QuestaGame, some rights reserved (CC BY-NC-ND)",docs/demo_assets/open_world_router/images/ow_0039_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/42759095/large.jpeg,Citrus,orange tree leaf,42759095,cc-by-nc-nd,"(c) QuestaGame, some rights reserved (CC BY-NC-ND)",308e79b76f88a53b9c0c0f8f5f392afd76775eda6fb5c4cb9933fa167eed813e,750,1000,81.79,inaturalist
ow_0040,staged_external:docs/demo_assets/open_world_router/images/ow_0040_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/9416589,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=12794206; observation=https://www.inaturalist.org/observations/9416589; license=; attribution=(c) leoalex, all rights reserved",docs/demo_assets/open_world_router/images/ow_0040_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/12794206/large.jpg,Citrus,orange tree leaf,12794206,,"(c) leoalex, all rights reserved",d157ae190a45e1f6aea51fbb4a4ef7e6511d1307eba8cb348883c955804b5cbf,768,1024,48.98,inaturalist
ow_0041,staged_external:docs/demo_assets/open_world_router/images/ow_0041_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/8367524,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=11124610; observation=https://www.inaturalist.org/observations/8367524; license=cc-by-nc; attribution=(c) Amy Jaecker-Jones, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0041_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11124610/large.jpg,Citrus,orange tree leaf,11124610,cc-by-nc,"(c) Amy Jaecker-Jones, some rights reserved (CC BY-NC)",da304dcea18ce181ee66a65139a439274d8bfbd86bacc310faf6c290bfd984b8,768,1024,57.34,inaturalist
ow_0042,staged_external:docs/demo_assets/open_world_router/images/ow_0042_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,http://www.inaturalist.org/observations/4148985,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=4940107; observation=http://www.inaturalist.org/observations/4148985; license=; attribution=(c) Wendy Winger, all rights reserved",docs/demo_assets/open_world_router/images/ow_0042_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/4940107/large.jpeg,Citrus,orange tree leaf,4940107,,"(c) Wendy Winger, all rights reserved",1424b8a81f98017cb4c0c5c2c0c5cee9ca454c2d2393d5376902c0c4aec910d4,1024,576,42.33,inaturalist
ow_0043,staged_external:docs/demo_assets/open_world_router/images/ow_0043_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,http://www.inaturalist.org/observations/4081785,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=4842332; observation=http://www.inaturalist.org/observations/4081785; license=cc-by-nc; attribution=(c) Susan Streaser, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0043_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/4842332/large.jpg,Citrus,orange tree leaf,4842332,cc-by-nc,"(c) Susan Streaser, some rights reserved (CC BY-NC)",17024dae809c8ceb5f12415a0d6ef9c736485868e1b08bba277e25b14401d19c,1024,1024,44.23,inaturalist
ow_0044,staged_external:docs/demo_assets/open_world_router/images/ow_0044_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/10813222,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=15144115; observation=https://www.inaturalist.org/observations/10813222; license=cc-by-sa; attribution=(c) Tony Rebelo, some rights reserved (CC BY-SA)",docs/demo_assets/open_world_router/images/ow_0044_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/15144115/large.jpg,Citrus,orange tree leaf,15144115,cc-by-sa,"(c) Tony Rebelo, some rights reserved (CC BY-SA)",9026f11e282fad2ceb8423ca592d5a115112021384ea0f05ef2bdbe51c6c3071,711,373,49.04,inaturalist
ow_0045,staged_external:docs/demo_assets/open_world_router/images/ow_0045_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/332556088,unsupported citrus crop; query=citrus fruit disease; taxon=Citrus,"source=iNaturalist; photo_id=603553357; observation=https://www.inaturalist.org/observations/332556088; license=cc-by-nc; attribution=(c) Cheshta Thakur, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0045_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/603553357/large.jpg,Citrus,citrus fruit disease,603553357,cc-by-nc,"(c) Cheshta Thakur, some rights reserved (CC BY-NC)",c15f58947ae5f44e8d8141b8332bdedf8a0880e73f861a636dc4dc9906f16881,768,1024,52.19,inaturalist
ow_0046,staged_external:docs/demo_assets/open_world_router/images/ow_0046_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/373280461,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=682170326; observation=https://www.inaturalist.org/observations/373280461; license=cc-by-nc-nd; attribution=(c) sea-kangaroo, some rights reserved (CC BY-NC-ND)",docs/demo_assets/open_world_router/images/ow_0046_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/682170326/large.jpg,Solanum lycopersicum,tomato flower,682170326,cc-by-nc-nd,"(c) sea-kangaroo, some rights reserved (CC BY-NC-ND)",cb08eca7f288746fef41783e7d812d4ef3cddebe2f623f182a698226104f4ba8,1024,769,42.27,inaturalist
ow_0047,staged_external:docs/demo_assets/open_world_router/images/ow_0047_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/355164340,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=647813914; observation=https://www.inaturalist.org/observations/355164340; license=cc-by-nc; attribution=(c) jdg0, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0047_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/647813914/large.jpg,Solanum lycopersicum,tomato flower,647813914,cc-by-nc,"(c) jdg0, some rights reserved (CC BY-NC)",b1564db4c3b3a36b46f150c29348676d252159855f8152d5a7e3b3ac8bbb8ed1,462,1024,52.11,inaturalist
ow_0048,staged_external:docs/demo_assets/open_world_router/images/ow_0048_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/352408376,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=643209923; observation=https://www.inaturalist.org/observations/352408376; license=cc-by-nc; attribution=(c) Regan Doerk, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0048_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/643209923/large.jpg,Solanum lycopersicum,tomato flower,643209923,cc-by-nc,"(c) Regan Doerk, some rights reserved (CC BY-NC)",39b35bee454d3bb534d2ed90438d54261548eaae199bede631eb1bafc4e2adc8,768,1024,40.76,inaturalist
ow_0049,staged_external:docs/demo_assets/open_world_router/images/ow_0049_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/341213688,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=621108349; observation=https://www.inaturalist.org/observations/341213688; license=cc-by-nc; attribution=(c) djhird, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0049_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/621108349/large.jpg,Solanum lycopersicum,tomato flower,621108349,cc-by-nc,"(c) djhird, some rights reserved (CC BY-NC)",45b1de1237aad813d2640af60fa52e1bd7730cd334cb06d0c8e204b3a059a4e0,1024,768,58.05,inaturalist
ow_0050,staged_external:docs/demo_assets/open_world_router/images/ow_0050_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/335020504,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=609668296; observation=https://www.inaturalist.org/observations/335020504; license=cc-by-nc; attribution=(c) Shakshi Thakur, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0050_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/609668296/large.jpg,Solanum lycopersicum,tomato flower,609668296,cc-by-nc,"(c) Shakshi Thakur, some rights reserved (CC BY-NC)",d8d5f9bcbcaeadb1e7ec2f142d1a92c6eef8442d2116f9b7fc79de81fb0732c9,768,1024,58.39,inaturalist
ow_0051,staged_external:docs/demo_assets/open_world_router/images/ow_0051_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/328527075,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=595333000; observation=https://www.inaturalist.org/observations/328527075; license=cc-by-nc; attribution=(c) djhird, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0051_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/595333000/large.jpg,Solanum lycopersicum,tomato flower,595333000,cc-by-nc,"(c) djhird, some rights reserved (CC BY-NC)",0101bdb86f65bb8bb142604fb6c94c6bdd46907aa9389ccb70e1e424ea40d543,1024,768,67.04,inaturalist
ow_0052,staged_external:docs/demo_assets/open_world_router/images/ow_0052_same_crop_wrong_part_tomato_unknown_part.jpg,tomato__unknown_part,tomato,unknown,,"open-world negative; abstain or review expected, no supported disease label",same_crop_wrong_part,https://www.inaturalist.org/observations/325063828,supported tomato crop but unsupported or ambiguous plant part; query=tomato flower; taxon=Solanum lycopersicum,"source=iNaturalist; photo_id=588480198; observation=https://www.inaturalist.org/observations/325063828; license=cc-by-nc; attribution=(c) djhird, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0052_same_crop_wrong_part_tomato_unknown_part.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/588480198/large.jpg,Solanum lycopersicum,tomato flower,588480198,cc-by-nc,"(c) djhird, some rights reserved (CC BY-NC)",25adfc6083d5693d1e4b30ffe4b6057d1d1eb5c9bf9d22bb72e4ca2336b45d9e,1024,768,41.97,inaturalist
