adapter,target_role,slice_name,candidate_path,target_path,source_url,source_page,license,source_note,sha256,short_rationale,width,height,format,source_kind
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_3.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_3.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/blackrot1_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/fruitspotted.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,a232d782812a11dce5aa5210717cebde181d86bb34002dc9d0ae9623071ea2ff,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,400,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_4.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_4.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/insect/berrymoth2_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/fruitsplit.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,867df22dc304a3b5a1dde57bc4cbeec438f6bed863243466f2f0a280d53ed21f,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,450,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_5.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_5.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/blackrot2_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,10005d4178954a834b370e72949aff6e3d98dc2f2048c08379dd58ccf59a44b4,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,406,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_6.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_6.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/downymildew1_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,33e827e1c351513b02c8e5c55c9d357931bacd367d00100a83dfaa3cff0c8fd9,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,405,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_7.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_7.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/anthracnose3_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,1aac5e7ed135df37b1ff9ddba6cf16962871f76fe9a1c9adfff97192a2eada09,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,458,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_8.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_8.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/downymildew3_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,a2813a11b0a0f7b2a7ecfd1c8c6c1043a1709ff2b4d07f6b1f73ee89b23182e2,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,400,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_9.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_9.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/abiotic/nutrientdef1_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,4cb7a5de075e5a3f07a8ec0df7d4452e09aba2e3d2deab0b41b3fdc98e8fc129,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,407,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_10.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_10.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/anthracnose2_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,25bff134e6a71320449687b6c8ed3d4e9daf3695ca4b8426696bd1859604ce57,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,433,,webtrace
grape__fruit,ood,grape_fruit_unknowns,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_unknowns\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_unknowns\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/phomopsis2_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,d7f0406a173a1b87e40aa1f82ec12a3aed71ae7fd8cc28205a2e30c9ef05c1cb,"Unsupported grape fruit disease/condition candidate for grape_fruit_unknowns; kept as final OOD evidence candidate, not OE.",600,413,,webtrace
grape__fruit,ood,grape_fruit_unknowns,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_unknowns\webtrace_Fruit_and_Vegetable_News.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_unknowns\internet_20260517_webtrace_Fruit_and_Vegetable_News.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgTsqfjJORRvfP1Gn7lCdb9o1JZeVjnOWNKjyw_QL0I1D__mH1j7uy1kcHDvMM345lSyppDYW5MKBiLrAVq0zwklJkWmba98JMLtcVnJSpVKVdnnOK_piPgAD9u0lAqkNPQDi2lD_kjOa4lUPex9Xm201MgXOSLe1EvY7hK7tBD43TIrPmH_Zcorh8B28uB/w1200-h630-p-k-no-nu/49906650353_3f2afbb454_c.jpg,https://blog-fruit-vegetable-ipm.extension.umn.edu/,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,535bf9bc3142ee7c4d96ac27aedb916728d9042615dd197fd8d139d084fec43f,"Unsupported grape fruit disease/condition candidate for grape_fruit_unknowns; kept as final OOD evidence candidate, not OE.",800,480,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/tomato/abiotic/sunscald1_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/vegetable/tomato/fruitspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,7e56f4bc282ac2a6b2f8bffd65fccd57d76ee6f9c9fe834248b1458b6fd99824,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,600,425,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_Tomato_disorders_UMN_Extension.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_Tomato_disorders_UMN_Extension.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/tomato-sunscald.jpg,https://extension.umn.edu/plant-diseases/tomato-disorders,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,bfd180b27f7cfba3263d562fcee58fde04aa292ed99f14d4cec2d154ec21e7d6,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,800,537,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_Tomato_disorders_UMN_Extension_2.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_Tomato_disorders_UMN_Extension_2.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/tomatoes-yellow-shoulders.jpg,https://extension.umn.edu/plant-diseases/tomato-disorders,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,7be7f68a7196ff4167fb3463e69b388741a95aae58507293d03e770b0b8f40cc,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,767,575,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_Tomato_disorders_UMN_Extension_4.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_Tomato_disorders_UMN_Extension_4.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/tomato-radial-growth-cracks.jpg,https://extension.umn.edu/plant-diseases/tomato-disorders,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,dccdfaed867bec9db7c33dac93e79952580509055a1ebf3405f2bbb63d8a2f5f,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,800,535,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_Tomato_disorders_UMN_Extension_5.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_Tomato_disorders_UMN_Extension_5.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/tomato-herbicide-damage.jpg,https://extension.umn.edu/plant-diseases/tomato-disorders,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,d32886e551452f4b5d2fd0e972e5c5de66b15cd3df9e05ebd3f2e98dd814d0d3,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,800,600,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_Tomato_disorders_UMN_Extension_6.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_Tomato_disorders_UMN_Extension_6.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/tomato-catfacing.jpg,https://extension.umn.edu/plant-diseases/tomato-disorders,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,c2098a25758d63bef27fef17d14ef3c7db7a4fdb7871e8fd367e1ad241960fd6,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,800,530,,webtrace
tomato__fruit,oe,unsupported_same_crop,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__fruit\oe\unsupported_same_crop\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_9.jpg,data\prepared_runtime_datasets\tomato__fruit\oe\unsupported_same_crop\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_9.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/tomato/diseases/tomatovirus1_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/vegetable/tomato/fruitspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,8a6696df7c62cc61180cbdff24e6b5385ebf82e6cb402df85a860b8877d2f651,Tomato fruit OE candidate: same-crop unsupported disease/abiotic fruit condition kept separate from final OOD evidence.,600,450,,webtrace
strawberry__leaf,ood,non_plant_misc,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\non_plant_misc\webtrace_Yard_and_garden_checklist_-_November_UMN_Extension.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\non_plant_misc\internet_20260517_webtrace_Yard_and_garden_checklist_-_November_UMN_Extension.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/Strawberries%20covered%20in%20leaves.jpg,https://extension.umn.edu/yard-and-garden-news/yard-and-garden-checklist-november,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,3723cbac51340fa347215872d094b72bd044618294a1de2414f6cab445c9ead5,Strawberry leaf OOD non_plant_misc minority candidate: background/non-plant negative from traceable source.,1195,896,,webtrace
strawberry__leaf,ood,non_plant_misc,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\non_plant_misc\webtrace_Exploring_alternatives_to_plastic_mulch.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\non_plant_misc\internet_20260517_webtrace_Exploring_alternatives_to_plastic_mulch.jpg,https://1.bp.blogspot.com/-V8Pq35eFQBk/X_hnl1-n-II/AAAAAAAADFg/hVmZwggiw_MerrYrpO_mp6UB3uhwBkAIgCLcBGAsYHQ/s2048/IMG_3833%2B%25281%2529.jpg,https://blog-fruit-vegetable-ipm.extension.umn.edu/2021/01/exploring-alternatives-to-plastic-mulch.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,53665e955aabddd67506b26dcc8ac778cb8b57c335da695980d47d299b2afbc3,Strawberry leaf OOD non_plant_misc minority candidate: background/non-plant negative from traceable source.,1536,2048,,webtrace
strawberry__leaf,ood,non_plant_misc,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\non_plant_misc\webtrace_Preventing_plant_diseases_in_the_garden_UMN_Extension.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\non_plant_misc\internet_20260517_webtrace_Preventing_plant_diseases_in_the_garden_UMN_Extension.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/Mulch.jpg,https://extension.umn.edu/how/preventing-plant-diseases-garden,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,492161de15e3433e4113080df705fc4bf6e14729d5f73f08e7c9e986e29b3829,Strawberry leaf OOD non_plant_misc minority candidate: background/non-plant negative from traceable source.,456,273,,webtrace
strawberry__leaf,ood,non_plant_misc,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\non_plant_misc\webtrace_Four_years_of_tillage_research_wraps_up.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\non_plant_misc\internet_20260517_webtrace_Four_years_of_tillage_research_wraps_up.jpg,https://1.bp.blogspot.com/--catcq6A53w/XdW1yBZeDPI/AAAAAAAADEY/FEsaHJbocQ4LRKI0auSrYz6U3bFPAoCzQCLcBGAsYHQ/s1600/strip-till-jodi.jpg,https://blog-crop-news.extension.umn.edu/2019/11/four-years-of-tillage-research-wraps-up.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,539bfe1393e7de5f3b10a0aad7c7de01f1f9af0d450e9529d3d2c53549e7c2c7,Strawberry leaf OOD non_plant_misc minority candidate: background/non-plant negative from traceable source.,1600,1200,,webtrace
strawberry__leaf,ood,non_plant_misc,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\non_plant_misc\webtrace_How_much_topsoil_loss_is_enough.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\non_plant_misc\internet_20260517_webtrace_How_much_topsoil_loss_is_enough.jpg,https://1.bp.blogspot.com/-vqf-tY_Nsww/YK69t0rPbNI/AAAAAAAABxQ/KE9C9StE2r0vdjaSEkPAc_fzvHHWJ-xjwCLcBGAsYHQ/w640-h480/Topsoil%2Bat%2Bhill%2Bbottom%2B-%2BNaeem%2BKalwar.jpg,https://blog-nwcrops.extension.umn.edu/2021/05/how-much-topsoil-loss-is-enough.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,01f4aee35c3d5a82ef3d1dcebf2c5be9d7c226690984be71200b7b3dbc2ace22,Strawberry leaf OOD non_plant_misc minority candidate: background/non-plant negative from traceable source.,640,480,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608058_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608058_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608058.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608058,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,f4017ae94c43040fcaa3d8366823bc248c83859c0f6c26c086ee6ad4593d6bf9,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",512,768,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608059_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608059_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608059.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608059,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,13061633384cae07e019f405c51e60badc433cdf05927767403df967fdc98676,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",512,768,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608060_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608060_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608060.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608060,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,47efe7db4e9ae575af168733fbc56eb4ec05cd771256817806aa6f2873126bd5,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",768,512,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608061_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608061_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608061.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608061,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,a8f98b06cdde4f90c11ad155db88ef4258bf93091745f0a42676cb223efe86ce,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",512,768,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608062_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608062_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608062.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608062,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,95dacb24748793f105c48c7e1d7f808a01f02912bfa62a2655673f0dbff727d7,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",768,512,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608063_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608063_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608063.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608063,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,37a803ec22968b2611794ffceb59516863cd8892d7e7d0b546600dfd234adee4,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",768,512,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608064_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608064_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608064.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608064,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,8515d9561b6d0760bd65310ede1a0d5dea57260f116c869c7f32e17e4ada9199,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",768,512,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608065_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608065_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608065.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608065,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,e6925646c863cf251c052b3fe0f628ad44744c4c1556d6bf0d84c44e4ca3c229,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",512,768,,bugwood
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\bugwood_5608066_grape_fruit_field_cluster.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_bugwood_5608066_grape_fruit_field_cluster.jpg,https://bugwoodcloud.org/images/768x512/5608066.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608066,Bugwood/Invasive.org source page; review page license before publication,Bugwood/Invasive.org source page; review page license before publication,99c8731ba1d474da2a9b1e5666f01a855abb3922e3d4d4a710cadecbd09be988,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",768,512,,bugwood
